"Name","PFS","Source","Rarity","Traits","Category","Subcategory","Level","Price","Bulk","Spoilers?"
"<u><a href=""Equipment.aspx?ID=63"">Writing Set (Extra Ink and Paper)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","1 sp","L","—"
"<u><a href=""Weapons.aspx?ID=17"">Bo Staff</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>, <u><a href=""Traits.aspx?ID=190"">Parry</a></u>, <u><a href=""Traits.aspx?ID=192"">Reach</a></u>, <u><a href=""Traits.aspx?ID=196"">Trip</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 sp","2","—"
"<u><a href=""Weapons.aspx?ID=3"">Dagger</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=195"">Thrown 10 ft.</a></u>, <u><a href=""Traits.aspx?ID=200"">Versatile S</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 sp","L","—"
"<u><a href=""Weapons.aspx?ID=4"">Gauntlet</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=181"">Free-Hand</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 sp","L","—"
"<u><a href=""Equipment.aspx?ID=871"">Grappling Arrow</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","2 sp","L","—"
"<u><a href=""Equipment.aspx?ID=872"">Grappling Bolt</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","2 sp","L","—"
"<u><a href=""Equipment.aspx?ID=30"">Lock (Poor)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","2 sp","—","—"
"<u><a href=""Equipment.aspx?ID=34"">Merchant's Scale</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","2 sp","L","—"
"<u><a href=""Weapons.aspx?ID=57"">Nunchaku</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=173"">Backswing</a></u>, <u><a href=""Traits.aspx?ID=175"">Disarm</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=112"">Monk</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 sp","L","—"
"<u><a href=""Armor.aspx?ID=3"">Padded Armor</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=203"">Comfort</a></u>","<u><a href=""Armor.aspx"">Armor</a></u>","<u><a href=""Armor.aspx"">Base Armor</a></u>","—","2 sp","L","—"
"<u><a href=""Weapons.aspx?ID=112"">Poi</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=21"" title=""Pathfinder #151: The Show Must Go On"">Pathfinder #151</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=173"">Backswing</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=188"">Nonlethal</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 sp","L","Extinction Curse"
"<u><a href=""Equipment.aspx?ID=46"">Saddlebags</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","2 sp","—","—"
"<u><a href=""Weapons.aspx?ID=9"">Sickle</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=196"">Trip</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 sp","L","—"
"<u><a href=""Weapons.aspx?ID=101"">Tekko-kagi</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=17"" title=""Gods & Magic"">Gods & Magic</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=175"">Disarm</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=190"">Parry</a></u>, <u><a href=""Traits.aspx?ID=196"">Trip</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 sp","L","—"
"<u><a href=""Equipment.aspx?ID=9"">Caltrops</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","3 sp","L","—"
"<u><a href=""Weapons.aspx?ID=14"">Katar</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=174"">Deadly d6</a></u>, <u><a href=""Traits.aspx?ID=112"">Monk</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 sp","L","—"
"<u><a href=""Weapons.aspx?ID=29"">Light Hammer</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=195"">Thrown 20 ft.</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 sp","L","—"
"<u><a href=""Equipment.aspx?ID=32"">Manacles (Poor)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","3 sp","—","—"
"<u><a href=""Weapons.aspx?ID=11"">Spiked Gauntlet</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=181"">Free-Hand</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 sp","L","—"
"<u><a href=""Equipment.aspx?ID=58"">Thieves' Tools (Replacement Picks)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","3 sp","L","—"
"<u><a href=""Weapons.aspx?ID=113"">Throwing Knife</a></u>","—","<u><a href=""Sources.aspx?ID=21"" title=""Pathfinder #151: The Show Must Go On"">Pathfinder #151</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=195"">Thrown 20 ft.</a></u>, <u><a href=""Traits.aspx?ID=197"">Twin</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 sp","L","Extinction Curse"
"<u><a href=""Weapons.aspx?ID=103"">War Razor</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=17"" title=""Gods & Magic"">Gods & Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=172"">Backstabber</a></u>, <u><a href=""Traits.aspx?ID=174"">Deadly d8</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 sp","L","—"
"<u><a href=""Equipment.aspx?ID=15"">Clothing (Winter)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","4 sp","L","—"
"<u><a href=""Weapons.aspx?ID=27"">Hatchet</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=194"">Sweep</a></u>, <u><a href=""Traits.aspx?ID=195"">Thrown  10 ft.</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","4 sp","L","—"
"<u><a href=""Weapons.aspx?ID=5"">Light Mace</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=193"">Shove</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","4 sp","L","—"
"<u><a href=""Weapons.aspx?ID=30"">Light Pick</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=178"">Fatal 1d8</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","4 sp","L","—"
"<u><a href=""Equipment.aspx?ID=40"">Rations</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","4 sp 1 week","L","—"
"<u><a href=""Weapons.aspx?ID=145"">Rungu</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=264"">Grippli</a></u>, <u><a href=""Traits.aspx?ID=193"">Shove</a></u>, <u><a href=""Traits.aspx?ID=195"">Thrown 30 ft.</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","4 sp","L","—"
"<u><a href=""Equipment.aspx?ID=59"">Tool (Short)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","4 sp","L","—"
"<u><a href=""Equipment.aspx?ID=623"">Bloodeye Coffee</a></u>","—","<u><a href=""Sources.aspx?ID=22"" title=""Gamemastery Guide"">Gamemastery Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=6"">Alchemical</a></u>, <u><a href=""Traits.aspx?ID=36"">Consumable</a></u>, <u><a href=""Traits.aspx?ID=261"">Drug</a></u>, <u><a href=""Traits.aspx?ID=95"">Ingested</a></u>, <u><a href=""Traits.aspx?ID=126"">Poison</a></u>","<u><a href=""Equipment.aspx?Category=6"">Alchemical Items</a></u>","<u><a href=""Equipment.aspx?Category=6&Subcategory=47"">Drugs</a></u>","—","5 sp","L","—"
"<u><a href=""Weapons.aspx?ID=123"">Bola</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=188"">Nonlethal</a></u>, <u><a href=""Traits.aspx?ID=251"">Ranged Trip</a></u>, <u><a href=""Traits.aspx?ID=195"">Thrown</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","5 sp","L","—"
"<u><a href=""Equipment.aspx?ID=14"">Climbing Kit</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","5 sp","1","—"
"<u><a href=""Equipment.aspx?ID=18"">Crowbar</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","5 sp","L","—"
"<u><a href=""Equipment.aspx?ID=680"">Dueling Cape</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","5 sp","L","—"
"<u><a href=""Weapons.aspx?ID=168"">Fighting Stick</a></u>","—","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=173"">Backswing</a></u>, <u><a href=""Traits.aspx?ID=87"">Halfling</a></u>, <u><a href=""Traits.aspx?ID=188"">Nonlethal</a></u>, <u><a href=""Traits.aspx?ID=193"">Shove</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","5 sp","1","—"
"<u><a href=""Weapons.aspx?ID=144"">Hand Adze</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=180"">Forceful</a></u>, <u><a href=""Traits.aspx?ID=264"">Grippli</a></u>, <u><a href=""Traits.aspx?ID=194"">Sweep</a></u>, <u><a href=""Traits.aspx?ID=195"">Thrown 10 ft.</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","5 sp","L","—"
"<u><a href=""Weapons.aspx?ID=6"">Longspear</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=192"">Reach</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","5 sp","2","—"
"<u><a href=""Weapons.aspx?ID=32"">Main-gauche</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=175"">Disarm</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=190"">Parry</a></u>, <u><a href=""Traits.aspx?ID=200"">Versatile S</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","5 sp","L","—"
