"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=1681"">Litany of Self-Interest</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","10","devotion spells; <a style=""text-decoration:underline"" href=""Tenets.aspx?ID=2"">tenets of evil</a>","You compel a creature to act toward its own ends rather than consider others.","—"
"<u><a href=""Feats.aspx?ID=2871"">Lunging Spellstrike</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=11"">Arcane</a></u>, <u><a href=""Traits.aspx?ID=389"">Magus</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","10","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=17"">Spellstrike</a>, <a style=""text-decoration:underline"" href=""HybridStudies.aspx?ID=5"">twisting tree hybrid study</a>","Your spell unwinds the structure of your staff to make it exceptionally long, or even separate it into shards held together by magical power.","—"
"<u><a href=""Feats.aspx?ID=1991"">Magical Adaptation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","10","<u><a href=""Feats.aspx?ID=1987"">Horizon Walker Dedication</u></a>","When an obstacle bars your path, you pull a trick from your sleeve to overcome it.","—"
"<u><a href=""Feats.aspx?ID=1579"">Major Lesson</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=323"">Witch</a></u>","10","&mdash;","Your patron grants you even greater secrets.","—"
"<u><a href=""Feats.aspx?ID=2256"">Martial Exercise</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","10","<u><a href=""Feats.aspx?ID=1139"">Swordmaster Dedication</u></a>","You've become comfortable in using weapons that you might not have picked up before training with the Swords.","—"
"<u><a href=""Feats.aspx?ID=521"">Master Monster Hunter</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","10","<u><a href=""Feats.aspx?ID=493"">Monster Hunter</u></a>; master in <u><a href=""Skills.aspx?ID=10"">Nature</u></a>","You have a nearly encyclopedic knowledge of all creatures of the world.","—"
"<u><a href=""Feats.aspx?ID=2238"">Masterful Obfuscation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","10","master in a skill with the <a style=""text-decoration:underline"" href=""Actions.aspx?ID=26"">Recall Knowledge</a> action; <u><a href=""Feats.aspx?ID=1130"">Scrollmaster Dedication</u></a>","You've mastered the art of deceiving others about your area of study.","—"
"<u><a href=""Feats.aspx?ID=2736"">Menacing Prowess</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=86"" title=""Pathfinder #167: Ready? Fight!"">Pathfinder #167</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","10","<u><a href=""Feats.aspx?ID=2734"">Golden League Xun Dedication</u></a>; expert in <u><a href=""Skills.aspx?ID=7"">Intimidation</u></a>","Scaring off multiple people at once is your specialty.","—"
"<u><a href=""Feats.aspx?ID=111"">Merciful Elixir</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=4"">Additive 2</a></u>, <u><a href=""Traits.aspx?ID=7"">Alchemist</a></u>","10","&mdash;","You mix a special additive into your elixir that calms the drinker’s body and mind.","—"
"<u><a href=""Feats.aspx?ID=2923"">Merciless Rend</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=386"">Eidolon</a></u>, <u><a href=""Traits.aspx?ID=394"">Evolution</a></u>, <u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","10","&mdash;","Your eidolon rends its foes.","—"
"<u><a href=""Feats.aspx?ID=2872"">Meteoric Spellstrike</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=11"">Arcane</a></u>, <u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=389"">Magus</a></u>","10","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=17"">Spellstrike</a>, <a style=""text-decoration:underline"" href=""HybridStudies.aspx?ID=4"">starlit span hybrid study</a>","A trail of energy flows from your target back to you.","—"
"<u><a href=""Feats.aspx?ID=1802"">Methodical Debilitations</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","10","<a style=""text-decoration:underline"" href=""Rackets.aspx?ID=5"">mastermind racket</a>; <a style=""text-decoration:underline"" href=""Classes.aspx?ID=10"">Debilitating Strike</a>","You strategically craft your debilitations to lessen or negate an enemy's tactical advantages.","—"
"<u><a href=""Feats.aspx?ID=2066"">Mighty Bulwark</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","10","<u><a href=""Feats.aspx?ID=2062"">Sentinel Dedication</u></a>","Thanks to your incredible connection to your armor, you can use it to shrug off an incredible array of dangers.","—"
"<u><a href=""Feats.aspx?ID=404"">Mirror Shield</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=71"">Fighter</a></u>","10","&mdash;","You reflect the spell back against the triggering opponent.","—"
"<u><a href=""Feats.aspx?ID=720"">Monk's Flurry</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","10","<u><a href=""Feats.aspx?ID=715"">Monk Dedication</u></a>","You gain the Flurry of Blows action.","—"
"<u><a href=""Feats.aspx?ID=1650"">Ode to Ouroboros</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=19"">Bard</a></u>","10","&mdash;","You learn the <i>ode to ouroboros</i> composition spell, which enables you to temporarily spare your allies from death.","—"
"<u><a href=""Feats.aspx?ID=1469"">Ongoing Strategy</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=318"">Investigator</a></u>","10","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=13"">strategic strike</a>","You're constantly studying small aspects of everyone's movements, even if you don't have a stratagem in place ahead of time.","—"
"<u><a href=""Feats.aspx?ID=1497"">Oracular Warning</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=47"">Divination</a></u>, <u><a href=""Traits.aspx?ID=48"">Divine</a></u>, <u><a href=""Traits.aspx?ID=319"">Oracle</a></u>","10","&mdash;","You have a flash of insight about impending danger related to one ally, and you can shout or gesture to warn that ally of the threat a moment before it materializes.","—"
"<u><a href=""Feats.aspx?ID=1619"">Overpowering Charge</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=18"">Barbarian</a></u>, <u><a href=""Traits.aspx?ID=71"">Fighter</a></u>","10","<u><a href=""Feats.aspx?ID=1605"">Barreling Charge</u></a>","You trample your foes as you charge past them.","—"
"<u><a href=""Feats.aspx?ID=337"">Overwhelming Energy</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>, <u><a href=""Traits.aspx?ID=104"">Manipulate</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>, <u><a href=""Traits.aspx?ID=148"">Sorcerer</a></u>, <u><a href=""Traits.aspx?ID=166"">Wizard</a></u>","10","&mdash;","You alter your spells to overcome resistances.","—"
"<u><a href=""Feats.aspx?ID=1748"">Peafowl Strut</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=73"">Flourish</a></u>, <u><a href=""Traits.aspx?ID=112"">Monk</a></u>","10","<u><a href=""Feats.aspx?ID=1739"">Peafowl Stance</u></a>","You slowly move across the battlefield with dangerous grace.","—"
"<u><a href=""Feats.aspx?ID=522"">Penetrating Shot</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=123"">Open</a></u>, <u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","10","&mdash;","You shoot clear through an intervening creature to hit your prey.","—"
"<u><a href=""Feats.aspx?ID=338"">Plant Shape</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>","10","<a style=""text-decoration:underline"" href=""DruidicOrders.aspx?ID=2"">leaf order</a> or <u><a href=""Feats.aspx?ID=316"">Wild Shape</u></a>","You can take the form of a plant creature.","—"
"<u><a href=""Feats.aspx?ID=112"">Potent Poisoner</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=7"">Alchemist</a></u>","10","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=1"">powerful alchemy</a>","By concentrating your poisons’ toxic components, you make them harder for victims to resist.","—"
"<u><a href=""Feats.aspx?ID=2257"">Practiced Defender</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","10","<u><a href=""Feats.aspx?ID=1139"">Swordmaster Dedication</u></a>","After extensive practice with the Swords, you're comfortable enough with your shield to move at a normal pace with it raised.","—"
"<u><a href=""Feats.aspx?ID=578"">Precise Debilitation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","10","<a style=""text-decoration:underline"" href=""Rackets.aspx?ID=3"">thief racket</a>; <a style=""text-decoration:underline"" href=""Classes.aspx?ID=10"">Debilitating Strike</a>","You carefully aim and gracefully deliver your debilitations.","—"
"<u><a href=""Feats.aspx?ID=1749"">Prevailing Position</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","10","at least one <a style=""text-decoration:underline"" href=""Traits.aspx?ID=152"">stance</a> feat","Your willingness to flow from one stance to another lets you sacrifice their benefits to better protect yourself.","—"
"<u><a href=""Feats.aspx?ID=1716"">Pristine Weapon</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>","10","<u><a href=""Feats.aspx?ID=1711"">Verdant Weapon</u></a>","Your verdant weapon can cut through the resistances of magical creatures.","—"
"<u><a href=""Feats.aspx?ID=2924"">Protective Bond</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=2"">Abjuration</a></u>, <u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","10","&mdash;","The power of your bond can protect you and your eidolon from harm.","—"
"<u><a href=""Feats.aspx?ID=2211"">Provocator Dedication</a></u>","—","<u><a href=""Sources.aspx?ID=48"" title=""Pathfinder #159: All or Nothing"">Pathfinder #159</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=41"">Dedication</a></u>","10","Strength 14; Charisma 14","For you, fighting is as much about style as skill.","Agents of Edgewatch"
"<u><a href=""Feats.aspx?ID=2925"">Pushing Attack</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=394"">Evolution</a></u>, <u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","10","&mdash;","Your eidolon has an attack that pushes away enemies.","—"
