"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=2171"">Paragon Battle Medicine</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=40"" title=""Legends"">Legends</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","<u><a href=""Feats.aspx?ID=760"">Battle Medicine</u></a>; master in <u><a href=""Skills.aspx?ID=9"">Medicine</u></a>","Kassi Aziril taught you her techniques that originated the modern use of Battle Medicine.","—"
"<u><a href=""Feats.aspx?ID=1939"">Party Crasher</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","<u><a href=""Feats.aspx?ID=1935"">Dandy Dedication</u></a>; master in <u><a href=""Skills.aspx?ID=14"">Society</u></a>","You attend all the fashionable society parties, no matter how exclusive they might be.","—"
"<u><a href=""Feats.aspx?ID=819"">Planar Survival</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","master in <u><a href=""Skills.aspx?ID=16"">Survival</u></a>","Use Survival to Subsist on different planes.","—"
"<u><a href=""Feats.aspx?ID=2142"">Prescient Consumable</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>","7","<u><a href=""Feats.aspx?ID=2143"">Prescient Planner</u></a>","Procure consumable items with Prescient Planner.","—"
"<u><a href=""Feats.aspx?ID=2089"">Quick Change</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","7","<u><a href=""Feats.aspx?ID=2083"">Vigilante Dedication</u></a>; master in <u><a href=""Skills.aspx?ID=5"">Deception</u></a>","You can shift between your identities with ease.","—"
"<u><a href=""Feats.aspx?ID=821"">Quick Climber</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","master in <u><a href=""Skills.aspx?ID=3"">Athletics</u></a>","Climb swiftly.","—"
"<u><a href=""Feats.aspx?ID=826"">Quick Recognition</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","<u><a href=""Feats.aspx?ID=834"">Recognize Spell</u></a>; master in <u><a href=""Skills.aspx?ID=2"">Arcana</u></a>, <u><a href=""Skills.aspx?ID=10"">Nature</u></a>, <u><a href=""Skills.aspx?ID=11"">Occultism</u></a>, or <u><a href=""Skills.aspx?ID=13"">Religion</u></a>","Master in Arcana, Nature, Occultism, Identify spells as a free action.","—"
"<u><a href=""Feats.aspx?ID=829"">Quick Swim</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","master in <u><a href=""Skills.aspx?ID=3"">Athletics</u></a>","Swim quickly.","—"
"<u><a href=""Feats.aspx?ID=830"">Quick Unlock</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","master in <u><a href=""Skills.aspx?ID=17"">Thievery</u></a>","Pick a Lock with 1 action.","—"
"<u><a href=""Feats.aspx?ID=2145"">Rapid Affixture</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","master in <u><a href=""Skills.aspx?ID=4"">Crafting</u></a>","Afﬁx a Talisman in less time.","—"
"<u><a href=""Feats.aspx?ID=1998"">Read Shibboleths</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=101"">Linguistic</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","<u><a href=""Feats.aspx?ID=1993"">Linguist Dedication</u></a>; master in <u><a href=""Skills.aspx?ID=14"">Society</u></a>","All communication is filled with slight tells and signals.","—"
"<u><a href=""Feats.aspx?ID=1183"">Sacred Defense</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=17"" title=""Gods & Magic"">Gods & Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=48"">Divine</a></u>, <u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","you follow a deity; master in <u><a href=""Skills.aspx?ID=13"">Religion</u></a>","You call upon your deity to grant you their protective blessing","—"
"<u><a href=""Feats.aspx?ID=1185"">Sanctify Water</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=17"" title=""Gods & Magic"">Gods & Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","good or evil deity; master in <u><a href=""Skills.aspx?ID=13"">Religion</u></a>","You imbue water with your deity’s blessing","—"
"<u><a href=""Feats.aspx?ID=1882"">Scholastic Identification</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","<u><a href=""Feats.aspx?ID=1879"">Archaeologist Dedication</u></a>; master in <u><a href=""Skills.aspx?ID=14"">Society</u></a>","You have the knowledge needed to understand ancient texts and cultural artifacts.","—"
"<u><a href=""Feats.aspx?ID=838"">Shameless Request</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","master in <u><a href=""Skills.aspx?ID=6"">Diplomacy</u></a>","Make Requests of others with lesser consequences.","—"
"<u><a href=""Feats.aspx?ID=842"">Slippery Secrets</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","master in <u><a href=""Skills.aspx?ID=5"">Deception</u></a>","Evade attempts to uncover your true nature.","—"
"<u><a href=""Feats.aspx?ID=2090"">Subjective Truth</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","<u><a href=""Feats.aspx?ID=2083"">Vigilante Dedication</u></a>; master in <u><a href=""Skills.aspx?ID=5"">Deception</u></a>","Your disparate identities allow you to defeat magic that detects lies.","—"
"<u><a href=""Feats.aspx?ID=2152"">Supertaster</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>","7","master in Perception","Gain secret checks to detect poison by taste.","—"
"<u><a href=""Feats.aspx?ID=850"">Swift Sneak</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","master in <u><a href=""Skills.aspx?ID=15"">Stealth</u></a>","Move your full Speed while you Sneak.","—"
"<u><a href=""Feats.aspx?ID=853"">Terrified Retreat</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","master in <u><a href=""Skills.aspx?ID=7"">Intimidation</u></a>","Cause foes you Demoralize to flee.","—"
"<u><a href=""Feats.aspx?ID=863"">Wall Jump</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","master in <u><a href=""Skills.aspx?ID=3"">Athletics</u></a>","Jump off walls.","—"
"<u><a href=""Feats.aspx?ID=2157"">Water Sprint</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=78"">General</a></u>, <u><a href=""Traits.aspx?ID=144"">Skill</a></u>","7","master in <u><a href=""Skills.aspx?ID=3"">Athletics</u></a>","Stride across the surface of a body of water.","—"
"<u><a href=""Feats.aspx?ID=2662"">Able Ritualist</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=75"" title=""Pathfinder #164: Hands of the Devil"">Pathfinder #164</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","8","<u><a href=""Feats.aspx?ID=2658"">Eldritch Researcher Dedication</u></a>","Your readings on rituals make you a skilled participant.","—"
"<u><a href=""Feats.aspx?ID=1644"">Accompany</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=19"">Bard</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=104"">Manipulate</a></u>","8","&mdash;","You use your performances to supplement an ally's spellcasting, providing magical energy for their spells.","—"
"<u><a href=""Feats.aspx?ID=2162"">Achaekek's Grip</a></u>","<img alt=""PFS Restricted"" title=""PFS Restricted"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Restricted.png"">","<u><a href=""Sources.aspx?ID=40"" title=""Legends"">Legends</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","8","<u><a href=""Feats.aspx?ID=896"">Basic Red Mantis Magic</u></a>","You sense if a creature you have slain in the last year has been restored to life, as long as you and that creature are on the same plane.","—"
"<u><a href=""Feats.aspx?ID=2040"">Acquired Tolerance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=76"">Fortune</a></u>","8","<u><a href=""Feats.aspx?ID=2036"">Poisoner Dedication</u></a>","A small amount of poison, taken at nonlethal doses, can help the body build up a resistance against a more deadly dosage.","—"
"<u><a href=""Feats.aspx?ID=231"">Advanced Deity's Domain</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","8","<u><a href=""Feats.aspx?ID=214"">Deity's Domain</u></a>","Through your conviction, you have glimpsed the deeper secrets of your deity’s domain.","—"
"<u><a href=""Feats.aspx?ID=285"">Advanced Domain</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>","8","<u><a href=""Feats.aspx?ID=265"">Domain Initiate</u></a>","Your studies or prayers have unlocked deeper secrets of your deity’s domain.","—"
"<u><a href=""Feats.aspx?ID=647"">Advanced School Spell</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=166"">Wizard</a></u>","8","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=12"">arcane school</a>","You gain access to a powerful new school spell depending on your arcane school.","—"
"<u><a href=""Feats.aspx?ID=286"">Align Armament</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>, <u><a href=""Traits.aspx?ID=48"">Divine</a></u>, <u><a href=""Traits.aspx?ID=65"">Evocation</a></u>","8","chaotic, evil, good, or lawful deity","You bring a weapon into metaphysical concordance with your deity’s beliefs.","—"
"<u><a href=""Feats.aspx?ID=2207"">Ambushing Knockdown</a></u>","—","<u><a href=""Sources.aspx?ID=48"" title=""Pathfinder #159: All or Nothing"">Pathfinder #159</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","8","<a style=""text-decoration:underline"" href=""Rackets.aspx?ID=1"">ruffian racket</a>","You emerge from hiding and deliver a blow that can knock an enemy sprawling to the ground.","Agents of Edgewatch"
"<u><a href=""Feats.aspx?ID=151"">Animal Rage</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=18"">Barbarian</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=167"">Instinct</a></u>, <u><a href=""Traits.aspx?ID=127"">Polymorph</a></u>, <u><a href=""Traits.aspx?ID=134"">Primal</a></u>, <u><a href=""Traits.aspx?ID=135"">Rage</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","8","<a style=""text-decoration:underline"" href=""Instincts.aspx?ID=1"">animal instinct</a>","You transform into your animal.","—"
