"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=1730"">Overwhelming Blow</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=71"">Fighter</a></u>","16","&mdash;","You throw your weight into a powerful attack that leaves you vulnerable.","—"
"<u><a href=""Feats.aspx?ID=1629"">Penetrating Projectile</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=18"">Barbarian</a></u>, <u><a href=""Traits.aspx?ID=73"">Flourish</a></u>, <u><a href=""Traits.aspx?ID=135"">Rage</a></u>","16","&mdash;","Your projectiles are unhindered by flesh and bone.","—"
"<u><a href=""Feats.aspx?ID=595"">Perfect Distraction</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","16","legendary in <u><a href=""Skills.aspx?ID=5"">Deception</u></a>","You use clever tactics to mislead your foes as you sneak away. You Sneak while leaving a decoy behind.","—"
"<u><a href=""Feats.aspx?ID=2216"">Performance Weapon Expert</a></u>","—","<u><a href=""Sources.aspx?ID=48"" title=""Pathfinder #159: All or Nothing"">Pathfinder #159</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","16","<u><a href=""Feats.aspx?ID=2211"">Provocator Dedication</u></a>; expert in any kind of weapon or unarmed attack","Your experience has made you better with a wide variety of weapons.","—"
"<u><a href=""Feats.aspx?ID=122"">Persistent Mutagen</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=7"">Alchemist</a></u>","16","<u><a href=""Feats.aspx?ID=113"">Extend Elixir</u></a>","You’ve trained your physical form to remain stable within the a given altered state.","—"
"<u><a href=""Feats.aspx?ID=1967"">Phase Arrow</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=33"">Conjuration</a></u>, <u><a href=""Traits.aspx?ID=103"">Magical</a></u>","16","<u><a href=""Feats.aspx?ID=1960"">Eldritch Archer Dedication</u></a>","You can concentrate an immense amount of magic to create a piece of ammunition that phases through everything but your target.","—"
"<u><a href=""Feats.aspx?ID=1506"">Portentous Spell</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=104"">Manipulate</a></u>, <u><a href=""Traits.aspx?ID=106"">Mental</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>, <u><a href=""Traits.aspx?ID=319"">Oracle</a></u>, <u><a href=""Traits.aspx?ID=163"">Visual</a></u>","16","&mdash;","Your spellcasting is rife with strange lights, esoteric gestures, and other captivating effects that befuddle your foes.","—"
"<u><a href=""Feats.aspx?ID=3004"">Quickened Attunement</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>","16","<u><a href=""Feats.aspx?ID=2995"">Geomancer Dedication</u></a>; legendary in <u><a href=""Skills.aspx?ID=10"">Nature</u></a>","If your next action is to cast a spell that would grant your terrain attunement bonus, reduce the number of actions to cast it by 1 (to a minimum of 1 action).","—"
"<u><a href=""Feats.aspx?ID=481"">Quivering Palm</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","16","ki spells","Your strikes can kill foes.","—"
"<u><a href=""Feats.aspx?ID=173"">Reckless Abandon</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=18"">Barbarian</a></u>, <u><a href=""Traits.aspx?ID=135"">Rage</a></u>","16","&mdash;","Your blood boils when you take a beating, and you throw caution to the wind to finish the fight.","—"
"<u><a href=""Feats.aspx?ID=1478"">Reconstruct the Scene</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=318"">Investigator</a></u>, <u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","16","&mdash;","You spend 1 minute surveying a small location (such as a single room) to get an impression of events that occurred there in the last day.","—"
"<u><a href=""Feats.aspx?ID=1708"">Remediate</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>","16","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=5"">harmful font or healing font</a>","If your next action is to use your divine font to cast a 3-action <i>heal</i> or <i>harm</i> spell to damage creatures, you can harness the residual energy to counterbalance opposing forces.","—"
"<u><a href=""Feats.aspx?ID=2881"">Resounding Cascade</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=389"">Magus</a></u>","16","<a style=""text-decoration:underline"" href=""Actions.aspx?ID=756"">Arcane Cascade</a>","When you enter your Arcane Cascade, you disperse the magical reinforcement to nearby allies.","—"
"<u><a href=""Feats.aspx?ID=1659"">Resounding Finale</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=2"">Abjuration</a></u>, <u><a href=""Traits.aspx?ID=19"">Bard</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>","16","<a style=""text-decoration:underline"" href=""Muses.aspx?ID=2"">maestro muse</a>","You bring your performance to a sudden, dramatic finish, drowning out other sounds.","—"
"<u><a href=""Feats.aspx?ID=304"">Resurrectionist</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>","16","&mdash;","You can cause a creature you bring back from the brink of death to thrive and continue healing.","—"
"<u><a href=""Feats.aspx?ID=2031"">Resuscitate</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=89"">Healing</a></u>, <u><a href=""Traits.aspx?ID=104"">Manipulate</a></u>","16","<u><a href=""Feats.aspx?ID=2027"">Medic Dedication</u></a>; legendary in <u><a href=""Skills.aspx?ID=9"">Medicine</u></a>","You can use Medicine to resuscitate the dead.","—"
"<u><a href=""Feats.aspx?ID=1829"">Scintillating Spell</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=100"">Light</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>, <u><a href=""Traits.aspx?ID=148"">Sorcerer</a></u>","16","&mdash;","Your spells become a radiant display of light and color.","—"
"<u><a href=""Feats.aspx?ID=1630"">Shattering Blows</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=18"">Barbarian</a></u>, <u><a href=""Traits.aspx?ID=135"">Rage</a></u>","16","&mdash;","Your forceful blows shatter objects with ease.","—"
"<u><a href=""Feats.aspx?ID=482"">Shattering Strike (Monk)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","16","&mdash;","The force of your considered blow shatters objects and defenses alike.","—"
"<u><a href=""Feats.aspx?ID=258"">Shield of Grace</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","16","<u><a href=""Feats.aspx?ID=229"">Shield Warden</u></a>","You protect an ally with both your shield and your body.","—"
"<u><a href=""Feats.aspx?ID=1587"">Siphon Power</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=323"">Witch</a></u>","16","&mdash;","You draw upon the reservoir of your patron's magic that resides within your familiar.","—"
"<u><a href=""Feats.aspx?ID=2742"">Sixth Pillar Mastery</a></u>","—","<u><a href=""Sources.aspx?ID=86"" title=""Pathfinder #167: Ready? Fight!"">Pathfinder #167</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","16","<u><a href=""Feats.aspx?ID=2739"">Sixth Pillar Dedication</u></a>","Your greater discipline aligns your magical and physical potential.","—"
"<u><a href=""Feats.aspx?ID=3043"">Song of Grace and Speed</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=97"" title=""Pathfinder #170: Spoken on the Song Wind"">Pathfinder #170</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=16"">Auditory</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","16","<u><a href=""Feats.aspx?ID=3039"">Nantambu Chime-Ringer Dedication</u></a>","You instill great swiftness into your allies.","—"
"<u><a href=""Feats.aspx?ID=538"">Specialized Companion (Ranger)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","16","<u><a href=""Feats.aspx?ID=520"">Incredible Companion (Ranger)</u></a>","Your animal companion has become cunning enough to become specialized.","—"
"<u><a href=""Feats.aspx?ID=659"">Spell Tinker</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=166"">Wizard</a></u>","16","&mdash;","You’ve learned to alter choices you make when casting spells on yourself.","—"
"<u><a href=""Feats.aspx?ID=1808"">Steal Spell</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=103"">Magical</a></u>, <u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","16","<u><a href=""Feats.aspx?ID=809"">Legendary Thief</u></a>; <u><a href=""Feats.aspx?ID=1797"">Loaner Spell</u></a>","When you use Legendary Thief to steal the impossible, you can steal a prepared spell or spontaneous spell from a foe.","—"
"<u><a href=""Feats.aspx?ID=207"">Studious Capacity</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=19"">Bard</a></u>","16","<a style=""text-decoration:underline"" href=""Muses.aspx?ID=1"">enigma muse</a>; legendary in <u><a href=""Skills.aspx?ID=11"">Occultism</u></a>","Your continued study of occult magic has increased your magical capacity.","—"
"<u><a href=""Feats.aspx?ID=2093"">Stunning Appearance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=326"">Vigilante</a></u>","16","<u><a href=""Feats.aspx?ID=2088"">Startling Appearance (Vigilante)</u></a>","Your sudden appearance leaves your foe unable to respond.","—"
"<u><a href=""Feats.aspx?ID=1807"">Swift Elusion</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","16","legendary in <u><a href=""Skills.aspx?ID=1"">Acrobatics</u></a>","Attempt an Acrobatics check against the foe's Reflex DC.","—"
"<u><a href=""Feats.aspx?ID=1830"">Terraforming Spell</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=55"">Earth</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>, <u><a href=""Traits.aspx?ID=148"">Sorcerer</a></u>, <u><a href=""Traits.aspx?ID=157"">Transmutation</a></u>","16","&mdash;","You capture transformative fragments of magic and slam them into the ground, creating a shock wave that alters your surroundings.","—"
"<u><a href=""Feats.aspx?ID=2938"">Trample</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=386"">Eidolon</a></u>, <u><a href=""Traits.aspx?ID=394"">Evolution</a></u>, <u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","16","&mdash;","Your eidolon Strides up to double its Speed and can move through the spaces of creatures at least one size smaller, Trampling each creature whose space it enters.","—"
"<u><a href=""Feats.aspx?ID=425"">Twinned Defense (Fighter)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=71"">Fighter</a></u>, <u><a href=""Traits.aspx?ID=152"">Stance</a></u>","16","<u><a href=""Feats.aspx?ID=377"">Twin Parry</u></a>","You’re always ready to use your off-hand weapon to interfere with attacks against you.","—"
